Date,AUDUSD=X_High,AUDUSD=X_Low,AUDUSD=X_Open,AUDUSD=X_Close,NOSMFSVL_High,NOSMFSVL_Low,NOSMFSVL_Open,NOSMFSVL_Close,GJGB10 Index_High,GJGB10 Index_Low,GJGB10 Index_Open,GJGB10 Index_Close,USDJPY=X_High,USDJPY=X_Low,USDJPY=X_Open,USDJPY=X_Close,USGG2YR Index_High,USGG2YR Index_Low,USGG2YR Index_Open,USGG2YR Index_Close,HG1 Comdty_High,HG1 Comdty_Low,HG1 Comdty_Open,HG1 Comdty_Close,USDBRL=X_High,USDBRL=X_Low,USDBRL=X_Open,USDBRL=X_Close,LHA Comdty_High,LHA Comdty_Low,LHA Comdty_Open,LHA Comdty_Close,CSA1 Comdty_High,CSA1 Comdty_Low,CSA1 Comdty_Open,CSA1 Comdty_Close,USDSEK=X_High,USDSEK=X_Low,USDSEK=X_Open,USDSEK=X_Close,CPI XYOY Index_High,CPI XYOY Index_Low,CPI XYOY Index_Open,CPI XYOY Index_Close,USGG10YR Index_High,USGG10YR Index_Low,USGG10YR Index_Open,USGG10YR Index_Close,JPY10Y Curncy_High,JPY10Y Curncy_Low,JPY10Y Curncy_Open,JPY10Y Curncy_Close,EURUSD=X_High,EURUSD=X_Low,EURUSD=X_Open,EURUSD=X_Close,US0003M Index_High,US0003M Index_Low,US0003M Index_Open,US0003M Index_Close,USDCHF=X_High,USDCHF=X_Low,USDCHF=X_Open,USDCHF=X_Close,NZDUSD=X_High,NZDUSD=X_Low,NZDUSD=X_Open,NZDUSD=X_Close,USDCAD=X_High,USDCAD=X_Low,USDCAD=X_Open,USDCAD=X_Close,AAPL_High,AAPL_Low,AAPL_Open,AAPL_Close,USDNOK=X_High,USDNOK=X_Low,USDNOK=X_Open,USDNOK=X_Close,GBPUSD=X_High,GBPUSD=X_Low,GBPUSD=X_Open,GBPUSD=X_Close
11-16-2020,0.7326,0.72809,0.728741,0.729081,,,,,1.462,1.422,1.442,1.439,105.095001,104.364998,104.666,104.676003,4.316,4.143,4.266,4.18,77.9,76.4,76.85,76.55,5.4581,5.3662,5.4581,5.457,,,,,33.6,33.6,33.6,33.6,8.67779,8.6229,8.67063,8.6687,,,,,5.286,5.169,5.286,5.177,-4780.0,-4800.0,-4800.0,-4780.0,1.186873,1.181474,1.184427,1.184525,,,,4.87875,0.91503,0.9096,0.912066,0.91208,0.690079,0.686361,0.686889,0.687148,1.31278,1.30662,1.31235,1.31236,120.989998,118.150002,118.919998,120.300003,9.15508,9.0516,9.13117,9.13042,1.324188,1.316864,1.321982,1.322052
11-17-2020,0.733999,0.72896,0.731989,0.7321,,,,,1.445,1.335,1.335,1.444,104.564003,104.073997,104.495003,104.541,4.316,4.209,4.291,4.271,77.7,75.75,76.0,76.95,5.4198,5.337858,5.4149,5.4149,,,,,33.6,33.6,33.6,33.6,8.63635,8.5869,8.60975,8.60994,,,,,5.311,5.231,5.288,5.288,-4820.0,-4820.0,-4820.0,-4820.0,1.189273,1.184553,1.185972,1.185944,,,,4.87625,0.91279,0.90872,0.91225,0.91237,0.691989,0.687682,0.690818,0.690808,1.31149,1.3062,1.30743,1.30753,120.669998,118.959999,119.550003,119.389999,9.08597,9.02517,9.05396,9.05166,1.32714,1.319383,1.322314,1.322209
11-18-2020,0.7329,0.72734,0.72962,0.7296,,,,,1.377,1.311,1.355,1.325,104.153,103.664001,104.153,104.181,4.4,4.332,4.4,4.345,76.25,74.9,75.1,76.0,5.3388,5.275787,5.3276,5.3272,,,,,34.0,34.0,34.0,34.0,8.63352,8.578,8.6167,8.6201,,,,,5.304,5.13,5.153,5.294,-4840.0,-4840.0,-4840.0,-4840.0,1.1891,1.185115,1.186437,1.186366,,,,4.9025,0.91215,0.90917,0.91125,0.911,0.6939,0.687682,0.689189,0.6893,1.31168,1.30408,1.3104,1.3105,119.82,118.0,118.610001,118.029999,9.08908,8.991,9.0652,9.06702,1.331115,1.324503,1.325926,1.325908
11-19-2020,0.730018,0.72555,0.7296,0.730199,,,,,1.335,1.289,1.295,1.329,104.204002,103.719002,103.903999,103.893997,4.426,4.188,4.273,4.413,77.0,74.8,77.0,75.05,5.3713,5.295114,5.3615,5.3617,,,,,32.03,32.03,32.03,32.03,8.65596,8.58612,8.5943,8.6002,,,,,5.327,5.118,5.231,5.146,-4740.0,-4750.0,-4740.0,-4750.0,1.185536,1.18174,1.184287,1.184764,,,,4.86,0.91387,0.9104,0.912,0.91186,0.691898,0.688042,0.691898,0.692209,1.31215,1.3069,1.3088,1.30842,119.059998,116.809998,117.589996,118.639999,9.09311,9.00718,9.02229,9.0182,1.32635,1.319958,1.324486,1.325645
11-20-2020,0.7325,0.72713,0.72713,0.72691,,,,,1.291,1.25,1.265,1.289,103.904999,103.706001,103.792999,103.824997,4.29,4.239,4.239,4.269,77.4,76.6,76.6,76.85,5.3898,5.285496,5.3043,5.3045,,,,,32.3,32.3,32.3,32.3,8.62337,8.57264,8.59097,8.59598,,,,,5.26,5.179,5.254,5.225,-4650.0,-4670.0,-4650.0,-4660.0,1.189089,1.185185,1.186746,1.186648,,,,4.86875,0.91218,0.90914,0.91088,0.910943,0.695101,0.690732,0.690799,0.69066,1.30851,1.30395,1.30851,1.30857,118.769997,117.290001,118.639999,117.339996,9.0143,8.96537,9.00572,9.0143,1.329557,1.32496,1.325047,1.324924
11-23-2020,0.7338,0.72666,0.731261,0.7317,,,,,,,,,104.624001,103.686996,103.823997,103.817001,4.257,4.181,4.181,4.261,77.3,76.3,76.3,76.6,5.446,5.340487,5.3792,5.3781,,,,,32.1,32.1,32.1,32.1,8.66859,8.57745,8.61043,8.6086,,,,,5.285,5.148,5.159,5.254,-4700.0,-4720.0,-4700.0,-4720.0,1.19059,1.180317,1.186535,1.186648,,,,4.86,0.91464,0.9075,0.91063,0.91053,0.696791,0.689979,0.694449,0.694691,1.31115,1.30448,1.30857,1.30822,117.620003,113.75,117.18,113.849998,9.0844,8.96166,9.0096,8.99498,1.339764,1.326665,1.330336,1.330513
11-24-2020,0.7369,0.72921,0.72953,0.72982,,,,,1.345,1.262,1.32,1.275,104.745003,104.149002,104.556999,104.525002,4.216,4.115,4.2,4.145,76.8,75.7,76.05,76.6,5.4444,5.376184,5.4394,5.4406,,,,,32.1,32.1,32.1,32.1,8.6282,8.56116,8.62259,8.62233,,,,,5.171,5.072,5.12,5.169,-4730.0,-4735.0,-4735.0,-4730.0,1.189386,1.183894,1.18418,1.184273,,,,4.85625,0.91356,0.90975,0.91244,0.91244,0.700481,0.692578,0.69301,0.693111,1.30895,1.30123,1.30746,1.30744,115.849998,112.589996,113.910004,115.169998,9.0372,8.9097,9.0233,9.01736,1.337972,1.329593,1.332356,1.332907
11-25-2020,0.7374,0.73259,0.73659,0.73667,,,,,1.36,1.289,1.315,1.306,104.584999,104.267998,104.505997,104.513,4.217,4.15,4.192,4.213,76.6,76.0,76.45,76.05,5.3955,5.313,5.3726,5.3726,,,,,32.0,32.0,32.0,32.0,8.54855,8.50251,8.53511,8.53088,,,,,5.167,5.044,5.083,5.119,-4730.0,-4730.0,-4730.0,-4730.0,1.192805,1.188284,1.190051,1.190051,,,,4.87,0.9138,0.908,0.91093,0.9108,0.700761,0.696151,0.697769,0.69791,1.30285,1.2989,1.29979,1.29964,116.75,115.169998,115.550003,116.029999,8.91073,8.83872,8.89786,8.89391,1.339351,1.330707,1.336237,1.336327
11-26-2020,0.7376,0.73543,0.736594,0.736485,,,,,1.324,1.3,1.315,1.316,104.391998,104.225998,104.378998,104.400002,,,,,,,,,5.3558,5.3043,5.322,5.3226,,,,,31.95,31.95,31.95,31.95,8.54782,8.47845,8.49365,8.4865,,,,,,,,,-4730.0,-4740.0,-4740.0,-4730.0,1.1941,1.188693,1.191753,1.192,,,,4.88625,0.90927,0.9061,0.90814,0.90822,0.701498,0.699438,0.700408,0.700408,1.30222,1.29902,1.30028,1.3002,,,,,8.90153,8.81317,8.82234,8.82418,1.33987,1.332303,1.338473,1.338545
11-27-2020,0.739919,0.73531,0.73561,0.7358,,,,,1.38,1.286,1.372,1.33,104.266998,103.906998,104.264,104.241997,4.378,4.192,4.302,4.205,77.6,76.3,77.6,76.4,5.3764,5.298853,5.3353,5.3353,,,,,31.75,31.75,31.75,31.75,8.53717,8.4895,8.51903,8.52521,,,,,5.093,4.928,4.932,5.083,-4830.0,-4861.0,-4848.0,-4830.0,1.196187,1.191072,1.191185,1.1916,,,,4.88,0.9082,0.90403,0.90664,0.90642,0.704002,0.70027,0.70027,0.700339,1.30246,1.29715,1.30223,1.30204,117.489998,116.220001,116.57,116.589996,8.88356,8.82065,8.87895,8.8781,1.338115,1.329593,1.33522,1.335452
11-30-2020,0.741,0.7349,0.740132,0.740028,,,,,1.39,1.23,1.244,1.361,104.384003,103.830002,104.100998,104.082001,4.311,4.21,4.227,4.298,77.7,76.65,77.5,77.55,5.3914,5.275783,5.344,5.3425,,,,,31.75,31.75,31.75,31.75,8.56238,8.4431,8.49846,8.49679,,,,2.6,4.93,4.878,4.884,4.932,-4880.0,-4890.0,-4890.0,-4880.0,1.200206,1.194415,1.197074,1.197146,,,,4.9,0.90641,0.90184,0.90428,0.90423,0.705159,0.70137,0.703492,0.703502,1.2995,1.29242,1.29829,1.29826,120.970001,116.809998,116.970001,119.050003,8.88512,8.78121,8.81955,8.82033,1.338133,1.330637,1.333067,1.333191
12-01-2020,0.73724,0.73436,0.735971,0.73568,,,,,1.339,1.274,1.33,1.278,104.572998,104.185997,104.301003,104.299004,4.278,4.152,4.21,4.24,77.8,76.7,77.8,76.75,5.3597,5.2432,5.3311,5.3311,,,,,31.75,31.75,31.75,31.75,8.57296,8.48263,8.56428,8.56455,,,,,4.975,4.846,4.969,4.89,-4840.0,-4863.0,-4853.0,-4840.0,1.205357,1.193599,1.193773,1.193816,,,,4.9425,0.90836,0.9003,0.90835,0.90827,0.706819,0.702001,0.70207,0.701882,1.29908,1.29427,1.29908,1.2992,123.470001,120.010002,121.010002,122.720001,8.8882,8.80647,8.87671,8.88298,1.343851,1.331913,1.333725,1.333689
12-02-2020,0.73966,0.73524,0.73798,0.738089,,,,,1.37,1.295,1.334,1.36,104.747002,104.224998,104.289001,104.308998,4.329,4.187,4.262,4.216,78.85,77.7,78.2,78.6,5.251585,5.20308,5.2048,5.2049,,,,,31.75,31.75,31.75,31.75,8.54643,8.46457,8.47828,8.48404,,,,,4.981,4.912,4.918,4.973,-4860.0,-4890.0,-4877.0,-4860.0,1.210742,1.204079,1.206986,1.207438,,,,5.02,0.9012,0.89424,0.89963,0.89951,0.708441,0.703319,0.706999,0.706999,1.29583,1.29169,1.29348,1.2933,123.370003,120.889999,122.019997,123.080002,8.89248,8.79055,8.81075,8.8114,1.34414,1.329169,1.342228,1.342264
12-03-2020,0.74485,0.739847,0.74139,0.7418,,,,,1.38,1.244,1.244,1.334,104.532997,103.675003,104.456001,104.458,4.439,4.271,4.43,4.275,78.85,77.7,78.5,77.7,5.2268,5.118926,5.2161,5.2163,,,,,31.75,31.75,31.75,31.75,8.49503,8.42248,8.46506,8.45586,,,,,4.965,4.91,4.925,4.914,-4810.0,-4810.0,-4810.0,-4810.0,1.2175,1.210243,1.211343,1.21146,,,,5.03375,0.89533,0.88921,0.89469,0.89461,0.7105,0.705288,0.707099,0.70715,1.29404,1.2868,1.29171,1.29172,123.779999,122.209999,123.519997,122.940002,8.84284,8.73738,8.7946,8.7931,1.350001,1.335434,1.337095,1.337077
12-04-2020,0.7444,0.7413,0.7442,0.7439,,,,,1.264,1.202,1.202,1.24,104.241997,103.737999,103.823997,103.822998,4.448,4.381,4.397,4.435,78.3,77.8,77.8,78.05,5.1823,5.1244,5.1511,5.151,,,,,32.0,32.0,32.0,32.0,8.4562,8.4152,8.44854,8.4453,,,,,5.003,4.923,4.971,4.929,-4760.0,-4760.0,-4760.0,-4760.0,1.217775,1.213371,1.214535,1.214565,,,,5.0575,0.89153,0.88855,0.89084,0.89077,0.70801,0.702948,0.707289,0.707339,1.28728,1.279,1.28667,1.28646,122.860001,121.519997,122.599998,122.25,8.79806,8.7388,8.75312,8.75431,1.353766,1.341814,1.345261,1.345497
12-07-2020,0.74511,0.73731,0.743108,0.743157,,,,,1.215,1.142,1.21,1.15,104.309998,103.924004,104.200996,104.197998,4.473,4.389,4.456,4.402,78.5,77.7,78.3,77.85,5.1673,5.0555,5.1555,5.1544,,,,,33.8,33.8,33.8,33.8,8.52017,8.35327,8.45942,8.45635,,,,,4.997,4.884,4.919,4.977,-4820.0,-4820.0,-4820.0,-4820.0,1.216353,1.20808,1.212062,1.212136,,,,5.04,0.89451,0.8876,0.8919,0.89174,0.706419,0.700692,0.704121,0.70414,1.2832,1.2776,1.27814,1.27796,124.57,122.25,122.309998,123.75,8.91439,8.69846,8.8013,8.79737,1.343653,1.322741,1.341562,1.341742
12-08-2020,0.7437,0.74007,0.741785,0.74176,,,,,1.206,1.131,1.131,1.144,104.192001,103.959999,104.008003,103.998001,4.49,4.381,4.398,4.469,78.75,78.55,78.7,78.55,5.1244,5.0632,5.0984,5.0983,,,,,33.8,33.8,33.8,33.8,8.49138,8.38756,8.40281,8.39759,,,,,5.036,4.882,4.997,4.917,-4820.0,-4820.0,-4820.0,-4820.0,1.213416,1.209716,1.210947,1.211314,,,,5.06,0.89133,0.88815,0.8908,0.890569,0.70543,0.7025,0.704002,0.704052,1.28159,1.27696,1.28037,1.2802,124.980003,123.089996,124.370003,124.379997,8.7888,8.72038,8.73662,8.73321,1.338491,1.329169,1.335702,1.335738
12-09-2020,0.748727,0.74092,0.7412,0.7411,,,,,1.09,1.047,1.047,1.068,104.301003,104.053001,104.133003,104.135002,4.424,4.366,4.399,4.403,79.85,79.2,79.85,79.4,5.1613,5.0873,5.1193,5.1197,,,,,33.8,33.8,33.8,33.8,8.50377,8.43093,8.46357,8.4608,,,,,5.003,4.919,4.979,4.997,-4870.0,-4870.0,-4870.0,-4870.0,1.2149,1.207394,1.210991,1.211094,,,,5.07375,0.89069,0.887,0.88868,0.888528,0.709512,0.7037,0.704072,0.704072,1.28174,1.27712,1.28155,1.28162,125.949997,121.0,124.529999,121.779999,8.83743,8.68844,8.75416,8.75567,1.347654,1.336273,1.336648,1.336559
12-10-2020,0.7527,0.74341,0.74341,0.7435,,,,,1.094,1.019,1.094,1.051,104.573997,104.232002,104.287003,104.272003,4.483,4.391,4.483,4.404,79.1,78.5,78.6,79.1,5.1701,5.0428,5.1697,5.1697,,,,,34.0,34.0,34.0,34.0,8.49685,8.42755,8.49364,8.49376,,,,,5.009,4.937,5.007,4.975,-4815.0,-4815.0,-4815.0,-4815.0,1.215806,1.208036,1.208167,1.207875,,,,5.09,0.8901,0.88522,0.88928,0.88936,0.708421,0.701538,0.70174,0.701641,1.2826,1.27082,1.2825,1.28244,123.870003,120.150002,120.5,123.239998,8.84422,8.74834,8.8354,8.81862,1.338957,1.324995,1.336666,1.336702
12-11-2020,0.757002,0.75207,0.752502,0.75244,,,,,1.152,1.132,1.137,1.144,104.167999,103.825996,104.167999,104.181999,4.516,4.45,4.491,4.47,80.0,78.35,79.9,78.35,5.0864,5.022274,5.024,5.0242,,,,,34.5,34.5,34.5,34.5,8.48715,8.4148,8.44331,8.44306,,,,,5.015,4.815,4.869,5.011,-4935.0,-4935.0,-4935.0,-4935.0,1.216397,1.210786,1.214344,1.214429,,,,5.08,0.89073,0.8849,0.88593,0.885858,0.711101,0.707559,0.70928,0.709401,1.2792,1.2719,1.27407,1.27392,122.760002,120.550003,122.43,122.410004,8.86691,8.74335,8.7651,8.76359,1.3325,1.313698,1.33023,1.330566
12-14-2020,0.75783,0.7529,0.75503,0.75511,,,,,1.17,1.13,1.14,1.145,104.083,103.514,103.961998,103.939003,4.5,4.442,4.458,4.479,80.7,80.25,80.5,80.25,5.1276,5.009974,5.0656,5.0642,,,,,,,,,8.4608,8.3643,8.42898,8.42839,,,,,4.871,4.809,4.813,4.869,-4975.0,-4975.0,-4975.0,-4975.0,1.217404,1.211754,1.213357,1.21334,,,,5.0825,0.88944,0.88504,0.88851,0.88854,0.712078,0.707769,0.7099,0.709849,1.2789,1.27202,1.27509,1.27506,123.349998,121.540001,122.599998,121.779999,8.892,8.68996,8.77394,8.77369,1.344375,1.329328,1.331824,1.331824
12-15-2020,0.7557,0.75079,0.75351,0.75392,,,,,1.141,1.141,1.141,1.145,104.147003,103.681,104.012001,104.010002,4.492,4.376,4.392,4.463,81.6,80.3,81.6,80.4,5.1214,5.0758,5.1178,5.1177,,,,,,,,,8.41895,8.3721,8.40065,8.3997,,,,,4.817,4.746,4.75,4.815,-4915.0,-4915.0,-4915.0,-4915.0,1.216649,1.212695,1.214875,1.21489,,,,5.08875,0.88793,0.8848,0.88669,0.88658,0.7093,0.70603,0.708541,0.708582,1.27711,1.2729,1.27603,1.27603,127.900002,124.129997,124.339996,127.879997,8.7524,8.71366,8.7293,8.7289,1.344863,1.328515,1.332539,1.333084
12-16-2020,0.7581,0.754683,0.75569,0.755561,,,,,1.18,1.14,1.18,1.15,103.709999,103.262001,103.651001,103.634003,4.435,4.352,4.393,4.406,81.4,81.0,81.1,81.15,5.136353,5.066868,5.0808,5.078884,,,,,,,,,8.38835,8.32709,8.38003,8.3764,,,,,4.791,4.691,4.774,4.756,-4915.0,-4915.0,-4915.0,-4915.0,1.2213,1.214698,1.215377,1.21543,,,,5.0525,0.88658,0.88255,0.88557,0.88544,0.712129,0.707189,0.708722,0.708682,1.27627,1.2691,1.2699,1.26996,128.369995,126.559998,127.410004,127.809998,8.73047,8.65101,8.7197,8.71787,1.355014,1.343544,1.34476,1.344447
12-17-2020,0.763919,0.75698,0.757111,0.757,,,,,1.19,1.14,1.17,1.185,103.549004,102.893997,103.463997,103.474998,4.526,4.377,4.427,4.39,82.45,81.8,82.45,82.1,5.0848,5.0417,5.0824,5.0832,,,,,35.0,35.0,35.0,35.0,8.35213,8.24162,8.34361,8.34403,,,,,4.787,4.722,4.752,4.778,-4810.0,-4810.0,-4810.0,-4810.0,1.2263,1.219245,1.219706,1.219959,,,,5.10375,0.88574,0.8822,0.8852,0.88539,0.71719,0.710439,0.71105,0.71104,1.27488,1.26904,1.27462,1.2747,129.580002,128.039993,128.899994,128.699997,8.6692,8.56518,8.6636,8.6665,1.362194,1.349673,1.350293,1.350293
12-18-2020,0.762021,0.75831,0.761429,0.76153,,,,,1.2,1.18,1.2,1.195,103.589996,103.128998,103.149002,103.130997,4.46,4.402,4.452,4.439,82.85,82.45,82.55,82.6,5.1146,5.054705,5.057,5.0569,,,,,35.0,35.0,35.0,35.0,8.30445,8.2416,8.27706,8.27687,,,,,4.839,4.752,4.811,4.758,-4660.0,-4660.0,-4660.0,-4660.0,1.226843,1.222718,1.226196,1.226272,,,,5.19375,0.88669,0.8825,0.88475,0.88472,0.715241,0.711192,0.71472,0.714791,1.27846,1.2727,1.27319,1.2731,129.100006,126.120003,128.960007,126.660004,8.62202,8.56558,8.5656,8.56571,1.357239,1.347473,1.356944,1.357018
12-21-2020,0.760248,0.746369,0.758771,0.758743,,,,,1.22,1.14,1.16,1.224,103.885002,103.257004,103.473,103.457001,4.534,4.443,4.518,4.448,83.15,82.1,83.0,82.1,5.2203,5.0977,5.101,5.1006,,,,,35.4,35.4,35.4,35.4,8.42953,8.25379,8.2859,8.28354,,,,,4.821,4.75,4.762,4.813,-4660.0,-4660.0,-4660.0,-4660.0,1.223466,1.213077,1.221061,1.221613,,,,5.3,0.89183,0.88417,0.8858,0.88548,0.7109,0.700398,0.710338,0.71049,1.29531,1.2804,1.28098,1.28106,128.309998,123.449997,125.019997,128.229996,8.86474,8.5248,8.63187,8.6303,1.341184,1.319226,1.340267,1.340195
12-22-2020,0.7584,0.75182,0.75754,0.75752,,,,,1.167,1.14,1.14,1.174,103.722,103.278999,103.336998,103.339996,4.617,4.485,4.592,4.53,84.3,83.4,84.0,83.4,5.1683,5.102396,5.1218,5.118938,,,,,35.5,35.5,35.5,35.5,8.3403,8.2395,8.25108,8.25111,,,,,4.803,4.721,4.788,4.77,-4630.0,-4630.0,-4630.0,-4630.0,1.2259,1.216604,1.22384,1.223691,,,,5.345,0.88937,0.88448,0.88567,0.88548,0.710031,0.70327,0.709658,0.709668,1.29334,1.2846,1.28532,1.28532,134.410004,129.649994,131.610001,131.880005,8.74553,8.61186,8.63626,8.63508,1.345659,1.330955,1.344827,1.344954
12-23-2020,0.75895,0.75261,0.75499,0.75517,,,,,1.2,1.12,1.19,1.138,103.635002,103.362999,103.527,103.533997,4.683,4.584,4.683,4.596,84.95,83.15,83.15,84.4,5.2099,5.127974,5.156904,5.156655,,,,,35.8,35.8,35.8,35.8,8.34269,8.27546,8.32227,8.32661,,,,,4.859,4.772,4.817,4.786,-4600.0,-4600.0,-4600.0,-4600.0,1.221941,1.215776,1.218591,1.218665,,,,5.37,0.8909,0.8868,0.88794,0.88786,0.710419,0.703151,0.705368,0.705428,1.29125,1.284,1.2894,1.28933,132.429993,130.779999,132.160004,130.960007,8.7532,8.62736,8.72452,8.7268,1.356135,1.337292,1.339746,1.339944
12-24-2020,0.76064,0.75796,0.75814,0.75796,,,,,1.25,1.19,1.25,1.199,103.755997,103.5,103.525002,103.552002,4.748,4.655,4.723,4.693,84.0,82.1,82.4,83.35,5.2162,5.2098,5.2155,5.2153,,,,,41.45,41.45,41.45,41.45,8.28502,8.25293,8.2828,8.28791,,,,,4.933,4.814,4.925,4.818,-4690.0,-4690.0,-4690.0,-4690.0,1.221747,1.217938,1.219393,1.219141,,,,5.38,0.89168,0.8867,0.8877,0.8879,0.71182,0.70921,0.70992,0.70968,1.28531,1.28198,1.2842,1.28455,133.460007,131.100006,131.320007,131.970001,8.6407,8.59847,8.63254,8.6339,1.362027,1.350713,1.351114,1.35053
12-25-2020,0.76622,0.7579,0.76068,0.76068,,,,,1.26,1.21,1.21,1.239,103.654999,103.213997,103.621002,103.653,,,,,,,,,5.2178,5.198794,5.2153,5.2153,,,,,,,,,8.29156,7.97975,8.20961,8.20771,,,,,,,,,-4805.0,-4805.0,-4805.0,-4805.0,1.2213,1.2167,1.218472,1.218472,,,,,0.8911,0.8851,0.8911,0.8909,0.71993,0.7105,0.71285,0.71375,1.2913,1.27108,1.28607,1.28482,,,,,8.72007,8.26269,8.57983,8.56852,1.3613,1.351534,1.356963,1.355201
12-28-2020,0.7624,0.75596,0.761348,0.761191,,,,,1.24,1.21,1.22,1.234,103.893997,103.400002,103.526001,103.532997,4.791,4.697,4.706,4.727,82.45,82.0,82.05,82.45,5.3055,5.162493,5.1754,5.2153,,,,,41.21,41.21,41.21,41.21,8.29073,8.2135,8.25585,8.25645,,,,,4.951,4.875,4.891,4.929,-4720.0,-4720.0,-4720.0,-4720.0,1.2252,1.218353,1.220703,1.22051,,,,,0.89188,0.88753,0.88933,0.88943,0.713929,0.708652,0.711992,0.711561,1.28753,1.2814,1.28362,1.28396,137.339996,133.509995,133.990005,136.690002,8.6812,8.59242,8.61624,8.61542,1.357773,1.343598,1.357368,1.357239
12-29-2020,0.7625,0.758478,0.758858,0.758892,,,,,1.28,1.2,1.27,1.214,103.791,103.466003,103.691002,103.689003,4.885,4.698,4.834,4.719,82.5,80.9,81.25,82.1,5.2462,5.164862,5.2452,5.2459,,,,,41.25,41.25,41.25,41.25,8.2668,8.17715,8.26081,8.26051,,,,,4.939,4.871,4.933,4.891,-4700.0,-4700.0,-4700.0,-4700.0,1.227599,1.222001,1.222001,1.222345,,,,5.38313,0.888337,0.88301,0.88823,0.8883,0.716512,0.710752,0.710808,0.7108,1.2843,1.2782,1.2843,1.284,138.789993,134.339996,138.050003,134.869995,8.64125,8.57743,8.62782,8.62814,1.352064,1.346185,1.346566,1.346602
12-30-2020,0.768622,0.76072,0.7612,0.76099,,,,,1.375,1.3,1.375,1.35,103.57,102.962997,103.552002,103.558998,4.91,4.825,4.842,4.838,81.25,79.9,79.9,81.0,5.230639,5.15601,5.2086,5.2086,,,,,41.3,41.3,41.3,41.3,8.20975,8.16276,8.20069,8.20464,,,,,4.975,4.867,4.885,4.929,-4690.0,-4690.0,-4690.0,-4690.0,1.230875,1.225205,1.225325,1.225295,,,,5.41,0.88535,0.8815,0.88411,0.8841,0.721033,0.714812,0.715052,0.71486,1.28263,1.27492,1.28228,1.28221,135.990005,133.399994,135.580002,133.720001,8.6236,8.53539,8.621,8.6154,1.361748,1.349455,1.349764,1.34999
12-31-2020,0.77414,0.76869,0.7689,0.768929,,,,,,,,,103.278999,103.002998,103.134003,103.121002,4.859,4.707,4.715,4.855,80.5,79.6,80.3,80.1,5.191561,5.17247,5.190624,5.190839,,,,,41.2,41.2,41.2,41.2,8.21755,8.14815,8.18967,8.18877,,,,2.6,4.917,4.867,4.899,4.889,-4640.0,-4640.0,-4640.0,-4640.0,1.230951,1.2223,1.229906,1.22999,,,,5.4125,0.88503,0.87957,0.88156,0.88158,0.72415,0.719217,0.721568,0.72154,1.27561,1.27141,1.27506,1.27507,134.740005,131.720001,134.080002,132.690002,8.57936,8.49943,8.52956,8.5305,1.368457,1.360933,1.362992,1.363066
01-01-2021,0.82076,0.769823,0.77718,0.770297,,,,,,,,,103.25,103.225998,103.225998,103.225998,,,,,,,,,5.199149,5.1916,5.1921,5.1921,,,,,,,,,8.2601,7.76369,7.76369,8.15263,,,,,,,,,-4700.0,-4700.0,-4700.0,-4700.0,1.221699,1.213499,1.217285,1.218027,,,,,0.899,0.889783,0.8984,0.8981,0.74929,0.7183,0.7194,0.7182,1.2729,1.23499,1.23499,1.23499,,,,,8.60116,8.47977,8.58617,7.64978,1.369,1.3666,1.369,1.367301
01-04-2021,0.7742,0.76566,0.7713,0.77123,,,,,1.425,1.38,1.425,1.38,103.244003,102.709999,103.244003,103.238998,4.757,4.639,4.656,4.719,80.85,79.7,80.0,80.45,5.2528,5.1164,5.1728,5.1919,,,,,41.1,41.1,41.1,41.1,8.24838,8.16078,8.197,8.19591,,,,,4.975,4.891,4.971,4.899,-4625.0,-4625.0,-4625.0,-4625.0,1.230999,1.217137,1.224905,1.22507,,,,5.4,0.88448,0.87855,0.88314,0.8831,0.723081,0.71642,0.719678,0.719839,1.27859,1.2663,1.27236,1.27221,133.610001,126.760002,133.520004,129.410004,8.56889,8.47564,8.5491,8.5485,1.370379,1.354903,1.36827,1.36842
01-05-2021,0.7753,0.766289,0.76698,0.7671,,,,,1.435,1.405,1.43,1.42,103.18,102.671997,103.141998,103.125,4.665,4.614,4.64,4.661,80.5,79.2,80.1,79.6,5.3503,5.2746,5.295,5.2953,,,,,41.0,41.0,41.0,41.0,8.25171,8.1787,8.23705,8.24913,,,,,5.006,4.935,4.973,4.971,-4570.0,-4570.0,-4570.0,-4570.0,1.229483,1.224995,1.225295,1.22516,,,,5.38875,0.88157,0.87827,0.88125,0.88124,0.724312,0.717412,0.717911,0.717829,1.27884,1.27,1.278,1.2781,131.740005,128.429993,128.889999,131.009995,8.5559,8.48308,8.54701,8.5539,1.362583,1.355565,1.357294,1.35716
01-06-2021,0.782038,0.773431,0.77628,0.7766,,,,,1.465,1.405,1.445,1.44,103.431,102.589996,102.699997,102.678001,4.715,4.631,4.707,4.636,80.6,79.7,80.2,80.1,5.34668,5.231207,5.2845,5.2841,,,,,41.0,41.0,41.0,41.0,8.21157,8.12275,8.1792,8.1744,,,,,4.982,4.917,4.943,4.976,-4690.0,-4690.0,-4690.0,-4690.0,1.235025,1.226693,1.229861,1.230027,,,,5.3875,0.88198,0.8755,0.87818,0.87818,0.731652,0.723741,0.725531,0.725689,1.27186,1.263,1.26764,1.26747,131.050003,126.379997,127.720001,126.599998,8.4938,8.3886,8.4642,8.46106,1.366979,1.354298,1.362639,1.362955
